STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72584693201,3/20/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,26.3,24,20.5,24,9999.9,0,820.8,24,7.8,24,2,24,8,999.9,37.4,*,14,*,0,I,22.8,100000
72584693201,3/21/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27,23,21.9,23,9999.9,0,821.7,23,6.2,23,1.3,23,11.1,999.9,42.8,*,14,*,99.99, ,16.1,101000
72584693201,3/22/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27.2,18,22.7,16,9999.9,0,821.1,18,4.8,15,0.7,18,6,999.9,50, ,14, ,0,I,9.8,100000
72584693201,3/23/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27.7,22,24.7,17,9999.9,0,817.7,22,6.5,21,2.8,22,11.1,15.9,50, ,18, ,99.99, ,9.8,111000
72584693201,3/24/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,33.7,15,27.1,14,9999.9,0,817.8,15,9.2,15,8.3,15,17.1,25.1,42.1, ,21, ,99.99, ,999.9,1000
72584693201,3/25/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27.4,20,22.4,20,9999.9,0,815,19,5.5,20,5.8,20,14,25.1,32, ,12, ,99.99, ,11.8,1000
72584693201,3/26/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,20.9,20,16,20,9999.9,0,814.2,20,8.7,20,1.5,20,7,999.9,39, ,12, ,99.99, ,7.9,1000
72584693201,3/27/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,19.7,18,12.7,18,9999.9,0,816.8,18,10,18,3.2,18,14,17.1,39.9, ,6.1, ,99.99, ,7.1,1000
72584693201,3/28/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27.8,23,20.7,23,9999.9,0,820.3,23,10,23,2.1,23,8,999.9,39.9, ,7, ,0,I,7.1,0
72584693201,3/29/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,33.4,21,28.3,21,9999.9,0,818.3,21,8.5,21,3.3,21,11.1,14,41, ,18, ,99.99, ,5.9,1000
72584693201,3/30/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,33,18,27.7,18,9999.9,0,821.3,18,10,18,4.2,18,13,17.1,44.1, ,27, ,0,I,5.1,0
72584693201,3/31/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,36.8,14,31.1,14,9999.9,0,823.8,14,10,14,7.3,14,13,17.1,46, ,33.1, ,99.99, ,3.9,10000
72584693201,4/1/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,38.2,15,29.1,15,9999.9,0,815.2,8,10,15,10,15,15.9,22.9,50, ,32, ,0,I,999.9,0
72584693201,4/2/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,29.2,24,16.5,24,9999.9,0,816.9,24,10,24,2.5,24,12,17.1,46.4,*,14.9,*,0,I,999.9,0
72584693201,4/3/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,32.9,21,15,21,9999.9,0,817.4,21,10,21,4.4,21,13,19,48.9, ,12.9, ,0,I,999.9,0
